year,conference,paper,author,institute
2009,SOSP Operating Systems,RouteBricks: Exploiting Parallelism to Scale Software Routers,Norbert Egi,University of Lancaster
2009,SOSP Operating Systems,RouteBricks: Exploiting Parallelism to Scale Software Routers,Katerina Argyraki,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
2009,SOSP Operating Systems,RouteBricks: Exploiting Parallelism to Scale Software Routers,Byung-Gon Chun,Intel
2009,SOSP Operating Systems,RouteBricks: Exploiting Parallelism to Scale Software Routers,Kevin Fall,Intel
2009,SOSP Operating Systems,RouteBricks: Exploiting Parallelism to Scale Software Routers,Gianluca Iannaccone,Intel
2009,SOSP Operating Systems,RouteBricks: Exploiting Parallelism to Scale Software Routers,Allan Knies,Intel
2009,SOSP Operating Systems,RouteBricks: Exploiting Parallelism to Scale Software Routers,Maziar Manesh,Intel
2009,SOSP Operating Systems,RouteBricks: Exploiting Parallelism to Scale Software Routers,Sylvia Ratnasamy,Intel
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Gerwin Klein,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Kevin Elphinstone,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Gernot Heiser,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,June Andronick,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,David Cock,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Philip Derrin,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Dhammika Elkaduwe,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Kai Engelhardt,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Rafal Kolanski,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Michael Norrish,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Thomas Sewell,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Harvey Tuch,National ICT Australia
2009,SOSP Operating Systems,seL4: Formal Verification of an OS Kernel,Simon Winwood,National ICT Australia
2009,STOC Theory,A constructive proof of the Lovász local lemma,Robin A. Moser,ETH Zurich
2009,STOC Theory,Public-Key Cryptosystems from the Worst-Case Shortest Vector Problem,Chris Peikert,SRI International
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,Nicolas Villar,Microsoft
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,Shahram Izadi,Microsoft
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,Dan Rosenfeld,Microsoft
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,Hrvoje Benko,Microsoft
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,John Helmes,Microsoft
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,Jonathan Westhues,Microsoft
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,Steve Hodges,Microsoft
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,Eyal Ofek,Microsoft
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,Alex Butler,Microsoft
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,Xiang Cao,Microsoft
2009,UIST User Interface,Mouse 2.0: Multi-touch meets the Mouse,Billy Chen,Microsoft
2009,VLDB Databases,A Unified Approach to Ranking in Probabilistic Databases,Jian Li,University of Maryland
2009,VLDB Databases,A Unified Approach to Ranking in Probabilistic Databases,Barna Saha,University of Maryland
2009,VLDB Databases,A Unified Approach to Ranking in Probabilistic Databases,Amol Deshpande,University of Maryland
2009,WWW World Wide Web,Hybrid keyword search auctions,Ashish Goel,Stanford UniversityKamesh Munagala
2008,AAAI Artificial Intelligence,Optimal False-Name-Proof Voting Rules with Costly Voting,Liad Wagman,Duke University
2008,AAAI Artificial Intelligence,Optimal False-Name-Proof Voting Rules with Costly Voting,Vincent Conitzer,Duke University
2008,AAAI Artificial Intelligence,How Good is Almost Perfect?,Malte Helmert,University of Freiburg
2008,AAAI Artificial Intelligence,How Good is Almost Perfect?,Gabriele Röger,University of Freiburg
2008,ACL Natural Language Processing,A New String-to-Dependency Machine Translation Algorithm with a Target Dependency Language Model,Libin Shen,BBN Technologies
2008,ACL Natural Language Processing,A New String-to-Dependency Machine Translation Algorithm with a Target Dependency Language Model,Jinxi Xu,BBN Technologies
2008,ACL Natural Language Processing,A New String-to-Dependency Machine Translation Algorithm with a Target Dependency Language Model,Ralph Weischedel,BBN Technologies
2008,ACL Natural Language Processing,Forest Reranking: Discriminative Parsing with Non-Local Features,Liang Huang,University of Pennsylvania
2008,CHI Human-Computer Interaction,An Error Model for Pointing Based on Fitts' Law,Jacob Wobbrock,University of Washington
2008,CHI Human-Computer Interaction,An Error Model for Pointing Based on Fitts' Law,Edward Cutrell,Microsoft
2008,CHI Human-Computer Interaction,An Error Model for Pointing Based on Fitts' Law,Susumu Harada,University of Washington
2008,CHI Human-Computer Interaction,An Error Model for Pointing Based on Fitts' Law,I. Scott MacKenzie,University of York
2008,CHI Human-Computer Interaction,Designs on Dignity: Perceptions of Technology Among the Homeless,Christopher A. Le Dantec,Georgia Institute of Technology
2008,CHI Human-Computer Interaction,Designs on Dignity: Perceptions of Technology Among the Homeless,W. Keith Edwards,Georgia Institute of Technology
2008,CHI Human-Computer Interaction,"Improving the Performance of Motor-Impaired Users with Automatically-Generated, Ability-Based Interfaces",Krzysztof Z. Gajos,University of Washington
2008,CHI Human-Computer Interaction,"Improving the Performance of Motor-Impaired Users with Automatically-Generated, Ability-Based Interfaces",Jacob Wobbrock,University of Washington
2008,CHI Human-Computer Interaction,"Improving the Performance of Motor-Impaired Users with Automatically-Generated, Ability-Based Interfaces",Daniel S. Weld,University of Washington
2008,CHI Human-Computer Interaction,In-Car GPS Navigation: Engagement with and Disengagement from the Environment,Gilly Leshed,Cornell University
2008,CHI Human-Computer Interaction,In-Car GPS Navigation: Engagement with and Disengagement from the Environment,Theresa Velden,Cornell University
2008,CHI Human-Computer Interaction,In-Car GPS Navigation: Engagement with and Disengagement from the Environment,Oya Rieger,Cornell University
2008,CHI Human-Computer Interaction,In-Car GPS Navigation: Engagement with and Disengagement from the Environment,Blazej Kot,Cornell University
2008,CHI Human-Computer Interaction,In-Car GPS Navigation: Engagement with and Disengagement from the Environment,Phoebe Sengers,Cornell University
2008,CHI Human-Computer Interaction,Large Scale Analysis of Web Revisitation Patterns,Eytan Adar,University of Washington
2008,CHI Human-Computer Interaction,Large Scale Analysis of Web Revisitation Patterns,Jaime Teevan,Microsoft
2008,CHI Human-Computer Interaction,Large Scale Analysis of Web Revisitation Patterns,Susan T. Dumais,Microsoft
2008,CHI Human-Computer Interaction,Multimodal collaborative handwriting training for visually-impaired people,Beryl Plimmer,University of Auckland
2008,CHI Human-Computer Interaction,Multimodal collaborative handwriting training for visually-impaired people,Andrew Crossan,University of Glasgow
2008,CHI Human-Computer Interaction,Multimodal collaborative handwriting training for visually-impaired people,Stephen A. Brewster,University of Glasgow
2008,CHI Human-Computer Interaction,Multimodal collaborative handwriting training for visually-impaired people,Rachel Blagojevic,University of Auckland
2008,CHI Human-Computer Interaction,The Network in the Garden: An Empirical Analysis of Social Media in Rural Life,Eric Gilbert,University of Illinois at UrbanaâChampaign
2008,CHI Human-Computer Interaction,The Network in the Garden: An Empirical Analysis of Social Media in Rural Life,Karrie Karahalios,University of Illinois at UrbanaâChampaign
2008,CHI Human-Computer Interaction,The Network in the Garden: An Empirical Analysis of Social Media in Rural Life,Christian Sandvig,University of Illinois at UrbanaâChampaign
2008,CIKM Knowledge Management,Learning to Link with Wikipedia,David Milne,University of Waikato
2008,CIKM Knowledge Management,Learning to Link with Wikipedia,Ian H. Witten,University of Waikato
2008,CVPR Computer Vision,Beyond Sliding Windows: Object Localization by Efficient Subwindow Search,Chistoph H. Lampert,Max Planck Institute for Biological Cybernetics
2008,CVPR Computer Vision,Beyond Sliding Windows: Object Localization by Efficient Subwindow Search,Matthew B. Blaschko,Max Planck Institute for Biological Cybernetics
2008,CVPR Computer Vision,Beyond Sliding Windows: Object Localization by Efficient Subwindow Search,Thomas Hodmann,Google
2008,CVPR Computer Vision,Global Stereo Reconstruction under Second Order Smoothness Priors,Oliver Woodford,University of Oxford
2008,CVPR Computer Vision,Global Stereo Reconstruction under Second Order Smoothness Priors,Ian Reid,Oxford Brookes University
2008,CVPR Computer Vision,Global Stereo Reconstruction under Second Order Smoothness Priors,Philip Torr,University of Oxford
2008,CVPR Computer Vision,Global Stereo Reconstruction under Second Order Smoothness Priors,Andrew Fitzgibbon,Microsoft
2008,FOCS Theory,Two Query PCP with Sub-Constant Error,Dana Moshkovitz,Weizmann Institute of Science
2008,FOCS Theory,Two Query PCP with Sub-Constant Error,Ran Raz,Weizmann Institute of Science
2008,FSE Software Engineering,Efficient online monitoring of web-service SLAs,Franco Raimondi,University College London
2008,FSE Software Engineering,Efficient online monitoring of web-service SLAs,James Skene,University College London
2008,FSE Software Engineering,Efficient online monitoring of web-service SLAs,Wolfgang Emmerich,University College London
2008,FSE Software Engineering,What makes a good bug report?,Nicolas Bettenburg,Saarland University
2008,FSE Software Engineering,What makes a good bug report?,Sascha Just,Saarland University
2008,FSE Software Engineering,What makes a good bug report?,Adrian Schröter,University of Victoria
2008,FSE Software Engineering,What makes a good bug report?,Cathrin Weiss,University of Zurich
2008,FSE Software Engineering,What makes a good bug report?,Rahul Premraj,Saarland University
2008,FSE Software Engineering,What makes a good bug report?,Thomas Zimmermann,University of Calgary
2008,ICML Machine Learning,SVM Optimization: Inverse Dependence on Training Set Size,Shai Shalev-Shwartz,Toyota Technological Institute at Chicago
2008,ICML Machine Learning,SVM Optimization: Inverse Dependence on Training Set Size,Nathan Srebro,Toyota Technological Institute at Chicago
2008,ICSE Software Engineering,Recommending adaptive changes for framework evolution,Barthélémy Dagenais,McGill University
2008,ICSE Software Engineering,Recommending adaptive changes for framework evolution,Martin P. Robillard,McGill University
2008,ICSE Software Engineering,Precise memory leak detection for java software using container profiling,Guoqing Xu,Ohio State University
2008,ICSE Software Engineering,Precise memory leak detection for java software using container profiling,Atanas Rountev,Ohio State University
2008,ICSE Software Engineering,Debugging Reinvented: Asking and Answering Why and Why Not Questions about Program Behavior,Andrew J. Ko,Carnegie Mellon University
2008,ICSE Software Engineering,Debugging Reinvented: Asking and Answering Why and Why Not Questions about Program Behavior,Brad A. Myers,Carnegie Mellon University
2008,ICSE Software Engineering,The Effect of Program and Model Structure on MC/DC Test Adequacy Coverage,Ajitha Rajan,University of Minnesota
2008,ICSE Software Engineering,The Effect of Program and Model Structure on MC/DC Test Adequacy Coverage,Michael W. Whalen,Rockwell Collins
2008,ICSE Software Engineering,The Effect of Program and Model Structure on MC/DC Test Adequacy Coverage,Mats P.E. Heimdahl,University of Minnesota
2008,ICSE Software Engineering,Predicting Accurate and Actionable Static Analysis Warnings: An Experimental Approach,Joseph Ruthruff,University of NebraskaâLincoln
2008,ICSE Software Engineering,Predicting Accurate and Actionable Static Analysis Warnings: An Experimental Approach,John Penix,Google
2008,ICSE Software Engineering,Predicting Accurate and Actionable Static Analysis Warnings: An Experimental Approach,J. David Morgenthaler,Google
2008,ICSE Software Engineering,Predicting Accurate and Actionable Static Analysis Warnings: An Experimental Approach,Sebastian Elbaum,University of NebraskaâLincoln
2008,ICSE Software Engineering,Predicting Accurate and Actionable Static Analysis Warnings: An Experimental Approach,Gregg Rothermel,University of NebraskaâLincoln
2008,INFOCOM Networking,Theoretical Results on Base Station Movement Problem for Sensor Networks,Yi Shi,Virginia Tech
